Date,1 USD -> LKR,1 LKR -> USD,,,,,,,
12/16/2011,113.9,0.0088,,,,,,,
12/15/2011,113.9,0.0088,,,,,,,
12/14/2011,113.9006,0.0088,,,,,,,
12/13/2011,113.8979,0.0088,,,,,,,
12/12/2011,113.8997,0.0088,,,,,,,
12/9/2011,113.8976,0.0088,,,,,,,
12/8/2011,113.8997,0.0088,,,,,,,
12/7/2011,113.9,0.0088,,,,,,,
12/6/2011,113.9,0.0088,,,,,,,
12/5/2011,113.9,0.0088,,,,,,,
12/2/2011,113.9,0.0088,,,,,,,
12/1/2011,113.8992,0.0088,,,,,,,
11/24/2011,114.049,0.0088,,,,,,,
11/14/2011,110.2,0.0091,,,,,,,
11/9/2011,110.2,0.0091,,,,,,,
10/21/2011,110.2,0.0091,,,,,,,
10/20/2011,110.1979,0.0091,,,,,,,
10/19/2011,110.1982,0.0091,,,,,,,
10/18/2011,110.1957,0.0091,,,,,,,
10/17/2011,110.2,0.0091,,,,,,,
10/13/2011,110.1986,0.0091,,,,,,,
10/12/2011,110.1903,0.0091,,,,,,,
10/5/2011,110.1992,0.0091,,,,,,,
10/4/2011,110.1988,0.0091,,,,,,,
10/3/2011,110.1927,0.0091,,,,,,,
9/30/2011,110.192,0.0091,,,,,,,
9/29/2011,110.1958,0.0091,,,,,,,
9/28/2011,110.2995,0.0091,,,,,,,
9/26/2011,110.3,0.0091,,,,,,,
9/23/2011,110.2953,0.0091,,,,,,,
9/22/2011,110.1853,0.0091,,,,,,,
9/20/2011,110.1,0.0091,,,,,,,
9/19/2011,110.0936,0.0091,,,,,,,
9/16/2011,110.0862,0.0091,,,,,,,
9/15/2011,110.0783,0.0091,,,,,,,
9/14/2011,110.1,0.0091,,,,,,,
9/13/2011,110.0893,0.0091,,,,,,,
9/12/2011,110.1116,0.0091,,,,,,,
9/8/2011,110.1931,0.0091,,,,,,,
9/7/2011,110.1031,0.0091,,,,,,,
9/6/2011,110.089,0.0091,,,,,,,
9/5/2011,109.9931,0.0091,,,,,,,
9/1/2011,109.8998,0.0091,,,,,,,
8/30/2011,109.8934,0.0091,,,,,,,
8/29/2011,109.9907,0.0091,,,,,,,
8/24/2011,109.9844,0.0091,,,,,,,
8/23/2011,109.9712,0.0091,,,,,,,
8/22/2011,109.9716,0.0091,,,,,,,
8/19/2011,109.9277,0.0091,,,,,,,
8/18/2011,109.9,0.0091,,,,,,,
8/16/2011,109.8082,0.0091,,,,,,,
8/15/2011,109.6805,0.0091,,,,,,,
8/12/2011,109.7137,0.0091,,,,,,,
8/11/2011,109.7393,0.0091,,,,,,,
8/10/2011,109.7871,0.0091,,,,,,,
8/9/2011,109.7747,0.0091,,,,,,,
8/8/2011,109.7149,0.0091,,,,,,,
8/5/2011,109.6625,0.0091,,,,,,,
8/4/2011,109.6669,0.0091,,,,,,,
8/3/2011,109.5813,0.0091,,,,,,,
8/2/2011,109.4944,0.0091,,,,,,,
8/1/2011,109.4789,0.0091,,,,,,,
7/29/2011,109.4881,0.0091,,,,,,,
7/28/2011,109.4665,0.0091,,,,,,,
7/27/2011,109.4883,0.0091,,,,,,,
7/26/2011,109.4919,0.0091,,,,,,,
7/25/2011,109.4642,0.0091,,,,,,,
7/22/2011,109.485,0.0091,,,,,,,
7/21/2011,109.496,0.0091,,,,,,,
7/20/2011,109.4968,0.0091,,,,,,,
7/19/2011,109.4981,0.0091,,,,,,,
7/18/2011,109.4967,0.0091,,,,,,,
7/15/2011,109.6,0.0091,,,,,,,
7/13/2011,109.5748,0.0091,,,,,,,
7/12/2011,109.5,0.0091,,,,,,,
7/11/2011,109.4995,0.0091,,,,,,,
7/8/2011,109.5,0.0091,,,,,,,
7/7/2011,109.4998,0.0091,,,,,,,
7/6/2011,109.4987,0.0091,,,,,,,
7/5/2011,109.4982,0.0091,,,,,,,
7/4/2011,109.5021,0.0091,,,,,,,
7/1/2011,109.5037,0.0091,,,,,,,
6/30/2011,109.6071,0.0091,,,,,,,
6/29/2011,109.6954,0.0091,,,,,,,
6/27/2011,109.5917,0.0091,,,,,,,
6/24/2011,109.5992,0.0091,,,,,,,
6/23/2011,109.5713,0.0091,,,,,,,
6/21/2011,109.5741,0.0091,,,,,,,
6/17/2011,109.5673,0.0091,,,,,,,
6/16/2011,109.5289,0.0091,,,,,,,
6/14/2011,109.4597,0.0091,,,,,,,
6/13/2011,109.4892,0.0091,,,,,,,
6/9/2011,109.4853,0.0091,,,,,,,
6/8/2011,109.6026,0.0091,,,,,,,
6/7/2011,109.6122,0.0091,,,,,,,
6/6/2011,109.7186,0.0091,,,,,,,
6/3/2011,109.7485,0.0091,,,,,,,
6/2/2011,109.6835,0.0091,,,,,,,
6/1/2011,109.6599,0.0091,,,,,,,
5/31/2011,109.7618,0.0091,,,,,,,
5/30/2011,109.8797,0.0091,,,,,,,
5/24/2011,109.8971,0.0091,,,,,,,
5/23/2011,109.7941,0.0091,,,,,,,
5/20/2011,109.7898,0.0091,,,,,,,
5/19/2011,109.7921,0.0091,,,,,,,
5/16/2011,109.7768,0.0091,,,,,,,
5/13/2011,109.7469,0.0091,,,,,,,
5/12/2011,109.7233,0.0091,,,,,,,
5/11/2011,109.7756,0.0091,,,,,,,
5/10/2011,109.7751,0.0091,,,,,,,
5/9/2011,109.7957,0.0091,,,,,,,
5/6/2011,109.713,0.0091,,,,,,,
5/5/2011,109.7434,0.0091,,,,,,,
5/4/2011,109.7815,0.0091,,,,,,,
5/3/2011,109.9071,0.0091,,,,,,,
4/29/2011,109.8512,0.0091,,,,,,,
4/28/2011,110.1582,0.0091,,,,,,,
4/26/2011,110.1952,0.0091,,,,,,,
4/25/2011,110.2025,0.0091,,,,,,,
4/21/2011,110.3004,0.0091,,,,,,,
4/20/2011,110.3852,0.0091,,,,,,,
4/19/2011,110.3842,0.0091,,,,,,,
4/18/2011,110.3731,0.0091,,,,,,,
4/12/2011,110.3112,0.0091,,,,,,,
4/11/2011,110.3789,0.0091,,,,,,,
4/6/2011,110.3592,0.0091,,,,,,,
4/5/2011,110.3963,0.0091,,,,,,,
4/4/2011,110.2816,0.0091,,,,,,,
4/1/2011,110.3969,0.0091,,,,,,,
3/31/2011,110.3929,0.0091,,,,,,,
3/30/2011,110.3987,0.0091,,,,,,,
3/29/2011,110.3923,0.0091,,,,,,,
3/28/2011,110.3578,0.0091,,,,,,,
3/25/2011,110.3928,0.0091,,,,,,,
3/24/2011,110.3891,0.0091,,,,,,,
3/23/2011,110.3683,0.0091,,,,,,,
3/22/2011,110.3873,0.0091,,,,,,,
3/21/2011,110.3638,0.0091,,,,,,,
3/18/2011,110.3397,0.0091,,,,,,,
3/17/2011,110.332,0.0091,,,,,,,
3/16/2011,110.3852,0.0091,,,,,,,
3/15/2011,110.1845,0.0091,,,,,,,
3/11/2011,110.0047,0.0091,,,,,,,
3/10/2011,110.007,0.0091,,,,,,,
3/7/2011,110.5135,0.009,,,,,,,
2/28/2011,110.7909,0.009,,,,,,,
2/18/2011,111.0037,0.009,,,,,,,
2/15/2011,111.0909,0.009,,,,,,,
2/14/2011,111.0387,0.009,,,,,,,
2/11/2011,110.9815,0.009,,,,,,,
2/10/2011,110.9721,0.009,,,,,,,
2/9/2011,110.9969,0.009,,,,,,,
2/8/2011,110.9812,0.009,,,,,,,
2/7/2011,110.892,0.009,,,,,,,
1/31/2011,111.1007,0.009,,,,,,,
1/28/2011,111.0536,0.009,,,,,,,
1/27/2011,111.0493,0.009,,,,,,,
1/26/2011,110.9091,0.009,,,,,,,
1/25/2011,110.9216,0.009,,,,,,,
1/24/2011,111.0139,0.009,,,,,,,
1/21/2011,110.9594,0.009,,,,,,,
1/20/2011,110.8124,0.009,,,,,,,
11/25/2010,111.2437,0.009,,,,,,,
11/24/2010,111.3637,0.009,,,,,,,
11/16/2010,111.6964,0.009,,,,,,,
11/15/2010,111.685,0.009,,,,,,,
11/12/2010,111.6,0.009,,,,,,,
11/11/2010,111.6845,0.009,,,,,,,
11/10/2010,111.5843,0.009,,,,,,,
11/9/2010,111.5154,0.009,,,,,,,
10/13/2010,111.9335,0.0089,,,,,,,
9/27/2010,112.3064,0.0089,,,,,,,
9/21/2010,112.5442,0.0089,,,,,,,
9/15/2010,112.5431,0.0089,,,,,,,
9/14/2010,112.6132,0.0089,,,,,,,
8/31/2010,112.6897,0.0089,,,,,,,
8/27/2010,112.6058,0.0089,,,,,,,
8/13/2010,112.3888,0.0089,,,,,,,
7/30/2010,112.5618,0.0089,,,,,,,
7/19/2010,112.7252,0.0089,,,,,,,
7/14/2010,113.1292,0.0088,,,,,,,
7/1/2010,113.5897,0.0088,,,,,,,
6/22/2010,113.4625,0.0088,,,,,,,
6/15/2010,113.572,0.0088,,,,,,,
6/14/2010,113.5446,0.0088,,,,,,,
6/2/2010,113.7567,0.0088,,,,,,,
6/1/2010,113.8271,0.0088,,,,,,,
5/14/2010,113.6573,0.0088,,,,,,,
5/13/2010,113.7009,0.0088,,,,,,,
5/12/2010,113.6854,0.0088,,,,,,,
5/11/2010,113.6292,0.0088,,,,,,,
5/7/2010,113.6975,0.0088,,,,,,,
